Date,Product_ID,Region,Units_Sold,Unit_Price,Revenue,Promotion_Spend,Fuel_Cost_Index,Customer_Sentiment,Is_Holiday_Season
2024-03-28,Product_F,East,939,16.76,15737.64,4566.69,104.9,46.69,0
2024-03-28,Product_F,West,867,16.76,14530.92,3561.34,104.9,46.69,0
2024-03-28,Product_G,North,662,22.95,15192.9,2464.63,104.9,46.69,0
2024-03-28,Product_G,South,651,22.92,14920.92,3609.67,104.9,46.69,0
2024-03-28,Product_G,East,698,23.31,16270.38,3116.2,104.9,46.69,0
2024-03-28,Product_G,West,747,23.3,17405.1,5949.06,104.9,46.69,0
2024-03-28,Product_H,North,322,48.87,15736.14,3861.22,104.9,46.69,0
2024-03-28,Product_H,South,312,50.0,15600.0,3270.04,104.9,46.69,0
2024-03-28,Product_H,East,356,49.54,17636.24,3782.8,104.9,46.69,0
2024-03-28,Product_H,West,311,50.11,15584.21,2848.9,104.9,46.69,0
2024-03-28,Product_I,North,1038,14.86,15424.68,4142.77,104.9,46.69,0
2024-03-28,Product_I,South,979,14.87,14557.73,3460.5,104.9,46.69,0
2024-03-28,Product_I,East,1004,14.61,14668.44,3524.0,104.9,46.69,0
2024-03-28,Product_I,West,825,14.13,11657.25,3101.94,104.9,46.69,0
2024-03-28,Product_J,North,573,32.79,18788.67,4002.31,104.9,46.69,0
2024-03-28,Product_J,South,569,32.93,18737.17,4432.81,104.9,46.69,0
2024-03-28,Product_J,East,552,31.68,17487.36,4410.93,104.9,46.69,0
2024-03-28,Product_J,West,576,32.99,19002.24,4122.1,104.9,46.69,0
2024-03-28,Product_K,North,609,28.8,17539.2,3225.36,104.9,46.69,0
2024-03-28,Product_K,South,694,28.19,19563.86,3542.61,104.9,46.69,0
2024-03-28,Product_K,East,694,28.86,20028.84,5524.7,104.9,46.69,0
2024-03-28,Product_K,West,632,28.5,18012.0,3924.63,104.9,46.69,0
2024-03-28,Product_L,North,719,21.4,15386.6,3289.4,104.9,46.69,0
2024-03-28,Product_L,South,707,22.28,15751.96,2617.62,104.9,46.69,0
2024-03-28,Product_L,East,771,22.17,17093.07,2029.43,104.9,46.69,0
2024-03-28,Product_L,West,690,22.48,15511.2,4729.75,104.9,46.69,0
2024-04-28,Product_A,North,705,25.47,17956.35,3795.13,100.9,45.0,0
2024-04-28,Product_A,South,660,25.36,16737.6,3451.97,100.9,45.0,0
2024-04-28,Product_A,East,791,24.26,19189.66,4368.65,100.9,45.0,0
2024-04-28,Product_A,West,622,25.7,15985.4,3246.8,100.9,45.0,0
2024-04-28,Product_B,North,687,29.0,19923.0,2657.42,100.9,45.0,0
2024-04-28,Product_B,South,639,29.4,18786.6,3549.8,100.9,45.0,0
2024-04-28,Product_B,East,721,29.49,21262.29,4572.83,100.9,45.0,0
2024-04-28,Product_B,West,548,28.52,15628.96,4140.8,100.9,45.0,0
2024-04-28,Product_C,North,868,19.54,16960.72,3195.74,100.9,45.0,0
2024-04-28,Product_C,South,720,19.17,13802.4,2260.93,100.9,45.0,0
2024-04-28,Product_C,East,821,19.32,15861.72,3195.66,100.9,45.0,0
2024-04-28,Product_C,West,730,19.7,14381.0,4293.82,100.9,45.0,0
2024-04-28,Product_D,North,474,36.08,17101.92,2632.35,100.9,45.0,0
2024-04-28,Product_D,South,467,36.61,17096.87,3189.23,100.9,45.0,0
2024-04-28,Product_D,East,526,36.15,19014.9,3099.79,100.9,45.0,0
2024-04-28,Product_D,West,457,37.28,17036.96,4292.46,100.9,45.0,0
2024-04-28,Product_E,North,460,42.81,19692.6,5560.55,100.9,45.0,0
2024-04-28,Product_E,South,399,42.73,17049.27,2103.58,100.9,45.0,0
2024-04-28,Product_E,East,412,43.51,17926.12,3168.7,100.9,45.0,0
2024-04-28,Product_E,West,404,43.64,17630.56,4495.5,100.9,45.0,0
2024-04-28,Product_F,North,891,16.76,14933.16,4106.86,100.9,45.0,0
2024-04-28,Product_F,South,914,16.34,14934.76,3818.5,100.9,45.0,0
2024-04-28,Product_F,East,1063,16.47,17507.61,4100.35,100.9,45.0,0
2024-04-28,Product_F,West,884,16.94,14974.96,3977.71,100.9,45.0,0
2024-04-28,Product_G,North,807,23.37,18859.59,3110.59,100.9,45.0,0
2024-04-28,Product_G,South,815,22.38,18239.7,4213.18,100.9,45.0,0
2024-04-28,Product_G,East,734,22.62,16603.08,2562.1,100.9,45.0,0
2024-04-28,Product_G,West,798,23.52,18768.96,5471.7,100.9,45.0,0
2024-04-28,Product_H,North,352,50.15,17652.8,3142.89,100.9,45.0,0
2024-04-28,Product_H,South,332,49.55,16450.6,4840.11,100.9,45.0,0
2024-04-28,Product_H,East,343,50.11,17187.73,3864.85,100.9,45.0,0
2024-04-28,Product_H,West,328,50.06,16419.68,2678.14,100.9,45.0,0
2024-04-28,Product_I,North,1092,14.53,15866.76,3026.77,100.9,45.0,0
2024-04-28,Product_I,South,991,14.51,14379.41,2465.59,100.9,45.0,0
2024-04-28,Product_I,East,1109,14.82,16435.38,3144.92,100.9,45.0,0
2024-04-28,Product_I,West,937,14.56,13642.72,4836.46,100.9,45.0,0
2024-04-28,Product_J,North,601,32.66,19628.66,3051.69,100.9,45.0,0
2024-04-28,Product_J,South,591,31.42,18569.22,3002.08,100.9,45.0,0
2024-04-28,Product_J,East,609,32.25,19640.25,4526.34,100.9,45.0,0
2024-04-28,Product_J,West,586,32.61,19109.46,3439.96,100.9,45.0,0
2024-04-28,Product_K,North,644,28.75,18515.0,1967.68,100.9,45.0,0
2024-04-28,Product_K,South,655,28.31,18543.05,3068.93,100.9,45.0,0
2024-04-28,Product_K,East,750,27.84,20880.0,4826.17,100.9,45.0,0
2024-04-28,Product_K,West,657,27.31,17942.67,4284.09,100.9,45.0,0
2024-04-28,Product_L,North,809,22.17,17935.53,4846.76,100.9,45.0,0
2024-04-28,Product_L,South,844,21.75,18357.0,3360.8,100.9,45.0,0
2024-04-28,Product_L,East,850,21.86,18581.0,4194.91,100.9,45.0,0
2024-04-28,Product_L,West,755,21.94,16564.7,3546.12,100.9,45.0,0
2024-05-28,Product_A,North,698,24.73,17261.54,3667.84,95.78,45.69,0
2024-05-28,Product_A,South,591,24.37,14402.67,2312.29,95.78,45.69,0
2024-05-28,Product_A,East,642,25.62,16448.04,1513.88,95.78,45.69,0
2024-05-28,Product_A,West,608,24.68,15005.44,4658.21,95.78,45.69,0
2024-05-28,Product_B,North,619,29.08,18000.52,2911.23,95.78,45.69,0
2024-05-28,Product_B,South,598,29.46,17617.08,3669.72,95.78,45.69,0
2024-05-28,Product_B,East,690,28.45,19630.5,3180.9,95.78,45.69,0
2024-05-28,Product_B,West,628,29.38,18450.64,4190.36,95.78,45.69,0
2024-05-28,Product_C,North,891,19.46,17338.86,3261.63,95.78,45.69,0
2024-05-28,Product_C,South,726,19.36,14055.36,3016.21,95.78,45.69,0
2024-05-28,Product_C,East,771,19.65,15150.15,1388.5,95.78,45.69,0
2024-05-28,Product_C,West,693,19.93,13811.49,2666.31,95.78,45.69,0
2024-05-28,Product_D,North,531,35.74,18977.94,3300.54,95.78,45.69,0
2024-05-28,Product_D,South,511,36.16,18477.76,3590.61,95.78,45.69,0
2024-05-28,Product_D,East,567,37.07,21018.69,3328.58,95.78,45.69,0
2024-05-28,Product_D,West,434,35.53,15420.02,2913.6,95.78,45.69,0
2024-05-28,Product_E,North,416,43.57,18125.12,3901.61,95.78,45.69,0
2024-05-28,Product_E,South,389,44.63,17361.07,3082.85,95.78,45.69,0
2024-05-28,Product_E,East,443,43.97,19478.71,2234.49,95.78,45.69,0
2024-05-28,Product_E,West,400,43.28,17312.0,3277.37,95.78,45.69,0
2024-05-28,Product_F,North,979,16.85,16496.15,4204.56,95.78,45.69,0
2024-05-28,Product_F,South,822,16.75,13768.5,2470.5,95.78,45.69,0
2024-05-28,Product_F,East,880,16.45,14476.0,3915.84,95.78,45.69,0
2024-05-28,Product_F,West,788,16.83,13262.04,3745.05,95.78,45.69,0
2024-05-28,Product_G,North,682,22.72,15495.04,2565.39,95.78,45.69,0
2024-05-28,Product_G,South,673,23.07,15526.11,3436.33,95.78,45.69,0
2024-05-28,Product_G,East,849,22.96,19493.04,3049.1,95.78,45.69,0
2024-05-28,Product_G,West,673,22.39,15068.47,2285.25,95.78,45.69,0
2024-05-28,Product_H,North,314,49.5,15543.0,3110.95,95.78,45.69,0
2024-05-28,Product_H,South,306,48.83,14941.98,4405.59,95.78,45.69,0
2024-05-28,Product_H,East,368,49.9,18363.2,4423.86,95.78,45.69,0
2024-05-28,Product_H,West,319,49.67,15844.73,1373.01,95.78,45.69,0
2024-05-28,Product_I,North,916,14.15,12961.4,4057.97,95.78,45.69,0
2024-05-28,Product_I,South,984,14.38,14149.92,2619.45,95.78,45.69,0
2024-05-28,Product_I,East,957,14.52,13895.64,3326.15,95.78,45.69,0
2024-05-28,Product_I,West,976,14.79,14435.04,4604.24,95.78,45.69,0
2024-05-28,Product_J,North,526,32.77,17237.02,3080.18,95.78,45.69,0
2024-05-28,Product_J,South,587,31.98,18772.26,3364.39,95.78,45.69,0
2024-05-28,Product_J,East,625,32.33,20206.25,3615.6,95.78,45.69,0
2024-05-28,Product_J,West,579,31.47,18221.13,3264.44,95.78,45.69,0
2024-05-28,Product_K,North,650,28.92,18798.0,4223.94,95.78,45.69,0
2024-05-28,Product_K,South,620,27.82,17248.4,2184.54,95.78,45.69,0
2024-05-28,Product_K,East,769,28.54,21947.26,3893.98,95.78,45.69,0
2024-05-28,Product_K,West,574,28.6,16416.4,2616.03,95.78,45.69,0
2024-05-28,Product_L,North,811,22.01,17850.11,2788.08,95.78,45.69,0
2024-05-28,Product_L,South,702,21.37,15001.74,3061.12,95.78,45.69,0
2024-05-28,Product_L,East,750,21.64,16230.0,3664.99,95.78,45.69,0
2024-05-28,Product_L,West,703,21.89,15388.67,4090.25,95.78,45.69,0
2024-06-28,Product_A,North,700,25.69,17983.0,3326.34,92.37,51.22,0
2024-06-28,Product_A,South,661,24.35,16095.35,4188.32,92.37,51.22,0
2024-06-28,Product_A,East,760,25.7,19532.0,5036.65,92.37,51.22,0
2024-06-28,Product_A,West,644,24.4,15713.6,3133.86,92.37,51.22,0
2024-06-28,Product_B,North,623,29.69,18496.87,3954.58,92.37,51.22,0
2024-06-28,Product_B,South,594,29.43,17481.42,2991.37,92.37,51.22,0
2024-06-28,Product_B,East,574,28.97,16628.78,2321.3,92.37,51.22,0
2024-06-28,Product_B,West,542,29.35,15907.7,3578.18,92.37,51.22,0
2024-06-28,Product_C,North,776,19.5,15132.0,3790.25,92.37,51.22,0
2024-06-28,Product_C,South,799,19.6,15660.4,3227.87,92.37,51.22,0
2024-06-28,Product_C,East,730,20.09,14665.7,4262.57,92.37,51.22,0
2024-06-28,Product_C,West,738,20.03,14782.14,3253.57,92.37,51.22,0
2024-06-28,Product_D,North,466,35.45,16519.7,2215.56,92.37,51.22,0
2024-06-28,Product_D,South,479,35.78,17138.62,3843.16,92.37,51.22,0
2024-06-28,Product_D,East,482,37.12,17891.84,2938.67,92.37,51.22,0
2024-06-28,Product_D,West,441,36.57,16127.37,3765.68,92.37,51.22,0
2024-06-28,Product_E,North,384,44.16,16957.44,2550.96,92.37,51.22,0
2024-06-28,Product_E,South,350,42.63,14920.5,3081.2,92.37,51.22,0
2024-06-28,Product_E,East,389,44.62,17357.18,3711.01,92.37,51.22,0
2024-06-28,Product_E,West,361,42.37,15295.57,2524.07,92.37,51.22,0
2024-06-28,Product_F,North,900,16.27,14643.0,4084.22,92.37,51.22,0
2024-06-28,Product_F,South,846,16.3,13789.8,3342.27,92.37,51.22,0
2024-06-28,Product_F,East,930,16.39,15242.7,4156.87,92.37,51.22,0
2024-06-28,Product_F,West,766,17.04,13052.64,3204.53,92.37,51.22,0
2024-06-28,Product_G,North,685,23.15,15857.75,3957.74,92.37,51.22,0
2024-06-28,Product_G,South,652,23.09,15054.68,4279.85,92.37,51.22,0
2024-06-28,Product_G,East,730,22.38,16337.4,3487.96,92.37,51.22,0
2024-06-28,Product_G,West,615,23.13,14224.95,3459.8,92.37,51.22,0
2024-06-28,Product_H,North,358,51.38,18394.04,4885.74,92.37,51.22,0
2024-06-28,Product_H,South,311,48.82,15183.02,3580.95,92.37,51.22,0
2024-06-28,Product_H,East,362,48.73,17640.26,4298.41,92.37,51.22,0
2024-06-28,Product_H,West,293,51.06,14960.58,3880.79,92.37,51.22,0
2024-06-28,Product_I,North,999,14.24,14225.76,4510.0,92.37,51.22,0
2024-06-28,Product_I,South,1007,14.25,14349.75,4677.0,92.37,51.22,0
2024-06-28,Product_I,East,997,14.51,14466.47,3384.73,92.37,51.22,0
2024-06-28,Product_I,West,898,14.67,13173.66,3477.63,92.37,51.22,0
2024-06-28,Product_J,North,568,32.94,18709.92,4038.42,92.37,51.22,0
2024-06-28,Product_J,South,485,31.47,15262.95,4254.7,92.37,51.22,0
2024-06-28,Product_J,East,551,33.14,18260.14,3518.46,92.37,51.22,0
2024-06-28,Product_J,West,470,31.54,14823.8,2299.01,92.37,51.22,0
2024-06-28,Product_K,North,636,28.25,17967.0,3436.33,92.37,51.22,0
2024-06-28,Product_K,South,623,28.55,17786.65,3872.19,92.37,51.22,0
2024-06-28,Product_K,East,668,27.75,18537.0,2861.88,92.37,51.22,0
2024-06-28,Product_K,West,565,28.1,15876.5,1874.11,92.37,51.22,0
2024-06-28,Product_L,North,678,22.36,15160.08,3489.79,92.37,51.22,0
2024-06-28,Product_L,South,769,21.83,16787.27,2746.72,92.37,51.22,0
2024-06-28,Product_L,East,800,21.88,17504.0,4304.24,92.37,51.22,0
2024-06-28,Product_L,West,761,22.48,17107.28,4189.02,92.37,51.22,0
2024-07-28,Product_A,North,594,25.23,14986.62,4248.26,93.74,52.79,0
2024-07-28,Product_A,South,598,25.64,15332.72,2604.87,93.74,52.79,0
2024-07-28,Product_A,East,571,24.6,14046.6,3521.07,93.74,52.79,0
2024-07-28,Product_A,West,502,24.3,12198.6,3336.23,93.74,52.79,0
2024-07-28,Product_B,North,560,29.12,16307.2,3761.42,93.74,52.79,0
2024-07-28,Product_B,South,504,29.47,14852.88,2462.64,93.74,52.79,0
2024-07-28,Product_B,East,589,28.73,16921.97,4469.83,93.74,52.79,0
2024-07-28,Product_B,West,487,29.14,14191.18,4052.6,93.74,52.79,0
2024-07-28,Product_C,North,717,19.63,14074.71,3973.97,93.74,52.79,0
2024-07-28,Product_C,South,717,20.16,14454.72,5065.02,93.74,52.79,0
2024-07-28,Product_C,East,761,20.03,15242.83,3360.27,93.74,52.79,0
2024-07-28,Product_C,West,691,19.24,13294.84,3197.86,93.74,52.79,0
2024-07-28,Product_D,North,454,36.64,16634.56,4323.38,93.74,52.79,0
2024-07-28,Product_D,South,421,36.93,15547.53,3995.45,93.74,52.79,0
2024-07-28,Product_D,East,488,36.84,17977.92,3473.37,93.74,52.79,0
2024-07-28,Product_D,West,385,37.39,14395.15,3046.84,93.74,52.79,0
2024-07-28,Product_E,North,375,42.81,16053.75,1943.18,93.74,52.79,0
2024-07-28,Product_E,South,328,44.42,14569.76,3273.39,93.74,52.79,0
2024-07-28,Product_E,East,404,42.45,17149.8,3279.19,93.74,52.79,0
2024-07-28,Product_E,West,375,43.08,16155.0,5364.15,93.74,52.79,0
2024-07-28,Product_F,North,818,16.22,13267.96,4807.82,93.74,52.79,0
2024-07-28,Product_F,South,757,16.5,12490.5,4054.97,93.74,52.79,0
2024-07-28,Product_F,East,779,16.4,12775.6,2335.73,93.74,52.79,0
2024-07-28,Product_F,West,667,16.71,11145.57,3502.85,93.74,52.79,0
2024-07-28,Product_G,North,648,22.25,14418.0,3389.69,93.74,52.79,0
2024-07-28,Product_G,South,660,22.53,14869.8,2861.34,93.74,52.79,0
2024-07-28,Product_G,East,616,23.47,14457.52,2629.45,93.74,52.79,0
2024-07-28,Product_G,West,642,22.95,14733.9,3656.08,93.74,52.79,0
2024-07-28,Product_H,North,303,49.39,14965.17,4767.73,93.74,52.79,0
2024-07-28,Product_H,South,280,50.58,14162.4,2738.91,93.74,52.79,0
2024-07-28,Product_H,East,304,49.93,15178.72,3451.73,93.74,52.79,0
2024-07-28,Product_H,West,301,48.96,14736.96,3859.21,93.74,52.79,0
2024-07-28,Product_I,North,949,14.18,13456.82,4350.75,93.74,52.79,0
2024-07-28,Product_I,South,780,14.37,11208.6,1105.74,93.74,52.79,0
2024-07-28,Product_I,East,907,14.13,12815.91,3949.82,93.74,52.79,0
2024-07-28,Product_I,West,733,14.62,10716.46,2836.73,93.74,52.79,0
2024-07-28,Product_J,North,490,32.42,15885.8,3082.45,93.74,52.79,0
2024-07-28,Product_J,South,488,32.77,15991.76,4685.23,93.74,52.79,0
2024-07-28,Product_J,East,551,31.75,17494.25,4150.03,93.74,52.79,0
2024-07-28,Product_J,West,427,32.07,13693.89,5320.67,93.74,52.79,0
2024-07-28,Product_K,North,619,28.72,17777.68,3588.5,93.74,52.79,0
2024-07-28,Product_K,South,615,27.24,16752.6,4325.32,93.74,52.79,0
2024-07-28,Product_K,East,617,27.41,16911.97,2537.39,93.74,52.79,0
2024-07-28,Product_K,West,522,27.64,14428.08,2038.49,93.74,52.79,0
2024-07-28,Product_L,North,746,22.12,16501.52,3184.08,93.74,52.79,0
2024-07-28,Product_L,South,603,22.39,13501.17,3515.84,93.74,52.79,0
2024-07-28,Product_L,East,750,21.67,16252.5,4370.82,93.74,52.79,0
2024-07-28,Product_L,West,680,21.3,14484.0,2844.35,93.74,52.79,0
2024-08-28,Product_A,North,556,24.86,13822.16,3651.06,91.45,57.8,0
2024-08-28,Product_A,South,571,24.57,14029.47,3178.78,91.45,57.8,0
2024-08-28,Product_A,East,603,25.26,15231.78,3445.98,91.45,57.8,0
2024-08-28,Product_A,West,536,24.69,13233.84,4281.03,91.45,57.8,0
2024-08-28,Product_B,North,465,29.61,13768.65,3451.24,91.45,57.8,0
2024-08-28,Product_B,South,487,28.52,13889.24,3851.24,91.45,57.8,0
2024-08-28,Product_B,East,509,29.18,14852.62,4016.63,91.45,57.8,0
2024-08-28,Product_B,West,506,28.61,14476.66,4365.79,91.45,57.8,0
2024-08-28,Product_C,North,591,19.35,11435.85,3247.01,91.45,57.8,0
2024-08-28,Product_C,South,648,20.15,13057.2,4159.38,91.45,57.8,0
2024-08-28,Product_C,East,711,19.56,13907.16,3415.4,91.45,57.8,0
2024-08-28,Product_C,West,541,19.46,10527.86,3256.01,91.45,57.8,0
2024-08-28,Product_D,North,420,35.88,15069.6,2833.88,91.45,57.8,0
2024-08-28,Product_D,South,440,35.38,15567.2,4350.53,91.45,57.8,0
2024-08-28,Product_D,East,441,35.85,15809.85,2685.45,91.45,57.8,0
2024-08-28,Product_D,West,379,37.06,14045.74,4058.13,91.45,57.8,0
2024-08-28,Product_E,North,360,44.94,16178.4,3589.12,91.45,57.8,0
2024-08-28,Product_E,South,300,44.53,13359.0,3607.44,91.45,57.8,0
2024-08-28,Product_E,East,354,43.9,15540.6,2617.93,91.45,57.8,0
2024-08-28,Product_E,West,301,44.5,13394.5,4413.21,91.45,57.8,0
2024-08-28,Product_F,North,778,16.58,12899.24,3825.5,91.45,57.8,0
2024-08-28,Product_F,South,637,17.04,10854.48,3544.87,91.45,57.8,0
2024-08-28,Product_F,East,681,16.6,11304.6,3886.29,91.45,57.8,0
2024-08-28,Product_F,West,608,16.71,10159.68,2790.56,91.45,57.8,0
2024-08-28,Product_G,North,538,23.13,12443.94,3892.79,91.45,57.8,0
2024-08-28,Product_G,South,521,22.49,11717.29,2687.72,91.45,57.8,0
2024-08-28,Product_G,East,663,22.24,14745.12,3780.56,91.45,57.8,0
2024-08-28,Product_G,West,563,22.53,12684.39,4173.15,91.45,57.8,0
2024-08-28,Product_H,North,275,48.61,13367.75,3240.65,91.45,57.8,0
2024-08-28,Product_H,South,256,48.83,12500.48,4390.5,91.45,57.8,0
2024-08-28,Product_H,East,289,50.31,14539.59,4084.08,91.45,57.8,0
2024-08-28,Product_H,West,276,50.8,14020.8,5277.0,91.45,57.8,0
2024-08-28,Product_I,North,779,14.6,11373.4,5067.21,91.45,57.8,0
2024-08-28,Product_I,South,745,14.92,11115.4,3395.5,91.45,57.8,0
2024-08-28,Product_I,East,745,14.4,10728.0,2607.65,91.45,57.8,0
2024-08-28,Product_I,West,677,14.91,10094.07,3486.58,91.45,57.8,0
2024-08-28,Product_J,North,498,32.3,16085.4,3555.78,91.45,57.8,0
2024-08-28,Product_J,South,456,33.21,15143.76,3192.27,91.45,57.8,0
2024-08-28,Product_J,East,489,31.79,15545.31,3907.92,91.45,57.8,0
2024-08-28,Product_J,West,443,33.05,14641.15,3432.71,91.45,57.8,0
2024-08-28,Product_K,North,523,28.66,14989.18,6334.25,91.45,57.8,0
2024-08-28,Product_K,South,546,27.84,15200.64,4538.71,91.45,57.8,0
2024-08-28,Product_K,East,520,28.24,14684.8,4424.37,91.45,57.8,0
2024-08-28,Product_K,West,501,28.41,14233.41,2027.57,91.45,57.8,0
2024-08-28,Product_L,North,648,22.43,14534.64,3684.61,91.45,57.8,0
2024-08-28,Product_L,South,603,21.92,13217.76,3389.22,91.45,57.8,0
2024-08-28,Product_L,East,708,21.83,15455.64,4513.0,91.45,57.8,0
2024-08-28,Product_L,West,576,21.83,12574.08,5977.84,91.45,57.8,0
2024-09-28,Product_A,North,459,25.59,11745.81,3714.28,94.36,62.06,0
2024-09-28,Product_A,South,468,24.41,11423.88,4579.36,94.36,62.06,0
2024-09-28,Product_A,East,560,24.7,13832.0,3084.06,94.36,62.06,0
2024-09-28,Product_A,West,408,25.09,10236.72,1526.63,94.36,62.06,0
2024-09-28,Product_B,North,503,29.75,14964.25,4847.68,94.36,62.06,0
2024-09-28,Product_B,South,475,28.9,13727.5,2728.2,94.36,62.06,0
2024-09-28,Product_B,East,446,28.77,12831.42,4343.69,94.36,62.06,0
2024-09-28,Product_B,West,390,28.52,11122.8,3177.7,94.36,62.06,0
2024-09-28,Product_C,North,669,19.94,13339.86,5012.39,94.36,62.06,0
2024-09-28,Product_C,South,530,20.32,10769.6,2994.83,94.36,62.06,0
2024-09-28,Product_C,East,646,19.43,12551.78,2781.51,94.36,62.06,0
2024-09-28,Product_C,West,538,19.38,10426.44,1559.57,94.36,62.06,0
2024-09-28,Product_D,North,349,36.9,12878.1,3019.59,94.36,62.06,0
2024-09-28,Product_D,South,408,37.38,15251.04,4787.9,94.36,62.06,0
2024-09-28,Product_D,East,414,35.38,14647.32,1252.9,94.36,62.06,0
2024-09-28,Product_D,West,370,37.32,13808.4,5321.19,94.36,62.06,0
2024-09-28,Product_E,North,320,44.82,14342.4,4122.71,94.36,62.06,0
2024-09-28,Product_E,South,278,44.32,12320.96,3371.17,94.36,62.06,0
2024-09-28,Product_E,East,304,44.69,13585.76,3692.74,94.36,62.06,0
2024-09-28,Product_E,West,277,44.23,12251.71,6050.6,94.36,62.06,0
2024-09-28,Product_F,North,642,16.41,10535.22,2294.72,94.36,62.06,0
2024-09-28,Product_F,South,590,16.21,9563.9,2059.68,94.36,62.06,0
2024-09-28,Product_F,East,621,16.53,10265.13,3482.0,94.36,62.06,0
2024-09-28,Product_F,West,646,17.11,11053.06,3929.99,94.36,62.06,0
2024-09-28,Product_G,North,541,22.94,12410.54,4285.0,94.36,62.06,0
2024-09-28,Product_G,South,477,22.85,10899.45,2804.0,94.36,62.06,0
2024-09-28,Product_G,East,599,22.42,13429.58,4357.71,94.36,62.06,0
2024-09-28,Product_G,West,453,23.35,10577.55,2515.35,94.36,62.06,0
2024-09-28,Product_H,North,276,48.64,13424.64,3280.45,94.36,62.06,0
2024-09-28,Product_H,South,231,49.55,11446.05,4257.31,94.36,62.06,0
2024-09-28,Product_H,East,284,48.7,13830.8,3372.06,94.36,62.06,0
2024-09-28,Product_H,West,233,50.26,11710.58,2374.56,94.36,62.06,0
2024-09-28,Product_I,North,783,14.27,11173.41,3275.49,94.36,62.06,0
2024-09-28,Product_I,South,749,14.26,10680.74,3524.45,94.36,62.06,0
2024-09-28,Product_I,East,711,14.73,10473.03,3991.09,94.36,62.06,0
2024-09-28,Product_I,West,700,14.76,10332.0,3862.76,94.36,62.06,0
2024-09-28,Product_J,North,397,31.37,12453.89,3429.91,94.36,62.06,0
2024-09-28,Product_J,South,415,32.9,13653.5,4228.49,94.36,62.06,0
2024-09-28,Product_J,East,434,31.84,13818.56,3984.85,94.36,62.06,0
2024-09-28,Product_J,West,405,32.43,13134.15,4200.01,94.36,62.06,0
2024-09-28,Product_K,North,457,27.73,12672.61,3563.91,94.36,62.06,0
2024-09-28,Product_K,South,431,28.66,12352.46,3695.33,94.36,62.06,0
2024-09-28,Product_K,East,503,28.35,14260.05,3175.24,94.36,62.06,0
2024-09-28,Product_K,West,420,28.15,11823.0,4345.72,94.36,62.06,0
2024-09-28,Product_L,North,569,21.77,12387.13,4245.42,94.36,62.06,0
2024-09-28,Product_L,South,544,21.79,11853.76,5219.04,94.36,62.06,0
2024-09-28,Product_L,East,547,22.17,12126.99,3605.86,94.36,62.06,0
2024-09-28,Product_L,West,556,21.3,11842.8,4203.87,94.36,62.06,0
2024-10-28,Product_A,North,590,24.45,14425.5,6381.08,99.38,65.25,1
2024-10-28,Product_A,South,581,23.84,13851.04,4980.12,99.38,65.25,1
2024-10-28,Product_A,East,572,24.51,14019.72,3437.35,99.38,65.25,1
2024-10-28,Product_A,West,520,23.36,12147.2,4800.02,99.38,65.25,1
2024-10-28,Product_B,North,527,28.63,15088.01,6366.99,99.38,65.25,1
2024-10-28,Product_B,South,518,28.25,14633.5,4382.86,99.38,65.25,1
2024-10-28,Product_B,East,561,27.41,15377.01,4868.39,99.38,65.25,1
2024-10-28,Product_B,West,519,28.75,14921.25,4887.52,99.38,65.25,1
2024-10-28,Product_C,North,662,19.53,12928.86,5367.87,99.38,65.25,1
2024-10-28,Product_C,South,630,19.54,12310.2,4763.72,99.38,65.25,1
2024-10-28,Product_C,East,648,19.44,12597.12,4010.72,99.38,65.25,1
2024-10-28,Product_C,West,654,18.48,12085.92,3976.97,99.38,65.25,1
2024-10-28,Product_D,North,408,34.47,14063.76,4509.04,99.38,65.25,1
2024-10-28,Product_D,South,412,35.73,14720.76,5785.65,99.38,65.25,1
2024-10-28,Product_D,East,449,34.78,15616.22,5486.19,99.38,65.25,1
2024-10-28,Product_D,West,379,34.21,12965.59,3975.8,99.38,65.25,1
2024-10-28,Product_E,North,373,43.0,16039.0,3908.79,99.38,65.25,1
2024-10-28,Product_E,South,337,40.93,13793.41,4403.89,99.38,65.25,1
2024-10-28,Product_E,East,352,41.71,14681.92,4949.36,99.38,65.25,1
2024-10-28,Product_E,West,322,41.9,13491.8,6286.21,99.38,65.25,1
2024-10-28,Product_F,North,711,15.63,11112.93,5007.33,99.38,65.25,1
2024-10-28,Product_F,South,731,16.16,11812.96,5042.71,99.38,65.25,1
2024-10-28,Product_F,East,775,15.72,12183.0,7033.5,99.38,65.25,1
2024-10-28,Product_F,West,728,16.38,11924.64,5655.84,99.38,65.25,1
2024-10-28,Product_G,North,656,21.71,14241.76,5345.2,99.38,65.25,1
2024-10-28,Product_G,South,564,21.95,12379.8,5090.31,99.38,65.25,1
2024-10-28,Product_G,East,685,21.48,14713.8,5064.24,99.38,65.25,1
2024-10-28,Product_G,West,616,21.89,13484.24,4813.93,99.38,65.25,1
2024-10-28,Product_H,North,282,48.34,13631.88,5527.03,99.38,65.25,1
2024-10-28,Product_H,South,254,47.09,11960.86,4566.29,99.38,65.25,1
2024-10-28,Product_H,East,316,48.98,15477.68,5863.01,99.38,65.25,1
2024-10-28,Product_H,West,273,47.97,13095.81,3877.66,99.38,65.25,1
2024-10-28,Product_I,North,820,13.67,11209.4,5620.58,99.38,65.25,1
2024-10-28,Product_I,South,846,14.3,12097.8,5853.36,99.38,65.25,1
